index,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
9481,9/02/2015 11:26,21.29,33.12666667,492.33333330000005,1416.0,0.0051923709999999994,1
1282,3/02/2015 11:41,22.2,27.7225,550.5,1157.75,0.004589408,1
4810,6/02/2015 5:36,20.29,18.745,0.0,430.5,0.002751957,0
3188,5/02/2015 2:34,21.0,24.89,0.0,439.0,0.0038241190000000004,0
4312,5/02/2015 21:17,20.89,20.0,0.0,467.0,0.003048317,0
15805,15/02/2015 2:05,19.89,34.545,0.0,542.0,0.004965052,0
5560,6/02/2015 18:06,21.7,20.89,426.0,780.5,0.003347732,1
14749,14/02/2015 8:29,19.79,36.79,0.0,505.0,0.005257476999999999,0
12806,13/02/2015 0:06,21.0,25.745,0.0,568.0,0.0039563179999999995,0
6330,7/02/2015 6:55,19.73,19.2,0.0,448.33333330000005,0.002722532,0
4076,5/02/2015 17:22,22.29,25.15,433.0,967.5,0.004183701,1
2823,4/02/2015 20:29,21.7,26.79,0.0,520.0,0.004299774,0
14396,14/02/2015 2:36,19.76,36.36333333,0.0,503.66666669999995,0.00518625,0
13172,13/02/2015 6:11,20.7,25.29,0.0,540.0,0.00381444,0
4694,6/02/2015 3:40,20.5,19.0,0.0,433.5,0.00282614,0
6243,7/02/2015 5:29,19.745,19.34,0.0,443.5,0.002745037,0
10528,10/02/2015 4:53,20.15,33.0,0.0,448.5,0.004818864,0
10403,10/02/2015 2:49,20.29,32.9,0.0,449.0,0.004846247,0
16757,15/02/2015 17:57,20.5,32.645,0.0,680.5,0.00487165,0
11583,12/02/2015 3:42,20.63333333,24.26666667,0.0,955.6666667000002,0.003644094,0
16963,15/02/2015 21:23,20.34,31.79,0.0,698.5,0.004696107,0
5903,6/02/2015 23:49,20.0,18.6,0.0,441.0,0.002681807,0
4615,6/02/2015 2:21,20.56666667,19.5,0.0,437.0,0.0029128690000000002,0
6314,7/02/2015 6:40,19.7,19.245,0.0,449.0,0.002723841,0
11105,11/02/2015 19:45,21.0,29.945,0.0,522.0,0.004606525,0
5748,6/02/2015 21:14,20.2,19.1,0.0,443.66666669999995,0.002788679,0
3949,5/02/2015 15:15,22.6,28.2,524.6666667,1102.0,0.004784898,1
1389,3/02/2015 13:27,23.2,25.55,177.25,924.0,0.004493635,0
13192,13/02/2015 6:32,20.7,25.495,0.0,542.5,0.0038455509999999996,0
12466,12/02/2015 18:26,21.82333333,28.06666667,0.0,595.6666667000001,0.004540502,0
4578,6/02/2015 1:44,20.5,19.89,0.0,438.0,0.002959152,0
16509,15/02/2015 13:49,22.2,30.0,79.5,658.5,0.004969456,0
6674,7/02/2015 12:40,23.075,17.2675,310.5,455.0,0.00300692,0
10435,10/02/2015 3:21,20.2,32.9,0.0,450.66666669999995,0.004819147,0
10859,11/02/2015 15:39,21.89,30.77,429.0,893.5,0.005001821,1
15368,14/02/2015 18:48,19.84,35.45,0.0,519.0,0.005080286,0
763,3/02/2015 3:02,20.5,22.37,0.0,435.2,0.003330091,0
11116,11/02/2015 19:56,21.0,29.8,0.0,527.5,0.004584055,0
139,2/02/2015 16:38,22.7,26.16,438.0,929.8,0.004463489,1
678,3/02/2015 1:37,20.6,22.15,0.0,445.25,0.003317677,0
7689,8/02/2015 5:35,19.29,31.6,0.0,432.0,0.004371412,0
7995,8/02/2015 10:40,19.245,30.55,24.0,437.5,0.004213265,0
14052,13/02/2015 20:51,20.5,31.29,0.0,508.0,0.004667925,0
5571,6/02/2015 18:16,21.445,20.6,0.0,738.5,0.00324963,0
6975,7/02/2015 17:41,20.5,21.39,0.0,439.0,0.0031834579999999997,0
7936,8/02/2015 9:42,19.46333333,30.56666667,26.0,428.66666669999995,0.004273666,0
6681,7/02/2015 12:47,23.1,17.2,292.0,448.5,0.0029996640000000004,0
9143,9/02/2015 5:49,19.39,26.79,0.0,461.0,0.003725317,0
14361,14/02/2015 2:00,19.82333333,36.03,0.0,505.33333330000005,0.005158715,0
5207,6/02/2015 12:13,21.7,20.34,528.5,798.5,0.00325913,1
4407,5/02/2015 22:53,20.5,21.2,0.0,453.0,0.0031550370000000003,0
3104,5/02/2015 1:09,21.13333333,25.39,0.0,443.33333330000005,0.0039337140000000005,0
9976,9/02/2015 19:41,20.7675,35.4,0.0,1078.25,0.005374925,0
1842,3/02/2015 21:01,21.1,26.6,0.0,653.25,0.004113938,0
1642,3/02/2015 17:41,22.675,30.7225,433.0,1298.666667,0.005240501,1
15043,14/02/2015 13:23,20.675,34.7675,40.5,498.75,0.005247833,0
11818,12/02/2015 7:38,20.55,22.7,0.0,696.5,0.003389981,0
537,2/02/2015 23:16,20.7,22.33,0.0,454.6,0.0033655729999999997,0
625,3/02/2015 0:43,20.6,22.2675,0.0,454.0,0.00333537,0
10103,9/02/2015 21:49,20.5,33.5,0.0,759.0,0.005000269,0
3245,5/02/2015 3:30,21.0,24.63333333,0.0,441.33333330000005,0.003784445,0
7243,7/02/2015 22:08,19.79,27.79,0.0,441.0,0.003963136,0
16596,15/02/2015 15:16,21.7,31.0,70.0,659.0,0.004980887,0
8021,8/02/2015 11:06,19.23,30.53333333,24.0,432.0,0.00420699,0
11995,12/02/2015 10:34,23.7,22.745,756.5,812.25,0.00412034,1
6573,7/02/2015 10:59,22.2,17.89,333.0,459.75,0.002953926,0
7141,7/02/2015 20:26,20.0,25.34,0.0,440.0,0.0036593190000000003,0
10163,9/02/2015 22:49,20.5,33.09,0.0,570.0,0.004938586,0
14500,14/02/2015 4:20,19.65,36.59,0.0,496.5,0.005183033,0
15412,14/02/2015 19:32,19.89,35.4,0.0,525.5,0.005088944000000001,0
6324,7/02/2015 6:49,19.79,19.2,0.0,450.0,0.0027327329999999998,0
4026,5/02/2015 16:32,22.39,26.4175,444.0,1073.25,0.004423057,1
8428,8/02/2015 17:54,19.39,27.2,0.0,426.5,0.0037826759999999996,0
10207,9/02/2015 23:32,20.39,32.9,0.0,523.0,0.004876516,0
14997,14/02/2015 12:36,20.46333333,34.96666667,31.0,505.0,0.005209124,0
6658,7/02/2015 12:23,23.0,17.46333333,310.0,446.0,0.0030273509999999997,0
3777,5/02/2015 12:23,22.6,26.79,688.5,1100.5,0.004543905,1
14038,13/02/2015 20:38,20.5,31.445,0.0,507.0,0.004691222,0
6142,7/02/2015 3:48,19.79,19.245,0.0,440.0,0.002739166,0
13743,13/02/2015 15:42,22.6,29.2,479.0,586.0,0.004955927,1
8464,8/02/2015 18:29,19.39,27.39,0.0,425.0,0.003809261,0
14858,14/02/2015 10:18,20.05,36.645,33.5,507.0,0.005322382,0
4351,5/02/2015 21:56,20.7,20.6,0.0,463.5,0.003103527,0
422,2/02/2015 21:21,20.89,22.9175,0.0,483.0,0.003495489,0
12371,12/02/2015 16:51,22.1,27.5,444.0,599.0,0.004524451,1
2678,4/02/2015 18:04,23.05,27.15,419.0,687.5,0.004733732,1
13829,13/02/2015 17:09,21.525,32.0,444.0,633.25,0.005087673,1
8653,8/02/2015 21:39,19.5,27.6,0.0,447.0,0.00386517,0
10110,9/02/2015 21:55,20.5,33.5,0.0,634.0,0.005000269,0
13572,13/02/2015 12:52,23.815,25.2225,735.5,598.5,0.004604438,1
13423,13/02/2015 10:23,23.26,24.39333333,750.0,603.6666667000001,0.0043044879999999995,1
3109,5/02/2015 1:14,21.15,25.29,0.0,448.0,0.0039221609999999995,0
4985,6/02/2015 8:31,20.82333333,19.66666667,433.0,591.0,0.002984937,1
2850,4/02/2015 20:55,21.6,26.39,0.0,504.0,0.004209139000000001,0
13307,13/02/2015 8:26,20.89,25.6,13.0,514.5,0.003907207,0
6005,7/02/2015 1:31,20.0,18.79,0.0,435.0,0.0027093209999999998,0
10878,11/02/2015 15:58,21.89,30.365,429.0,795.5,0.0049354640000000005,1
13917,13/02/2015 18:36,21.245,32.45,0.0,544.0,0.005071309,0
5261,6/02/2015 13:07,21.4725,19.945,54.5,713.4,0.003151112,0
2873,4/02/2015 21:19,21.5,26.0,0.0,493.0,0.00412105,0
16377,15/02/2015 11:37,22.575,28.6,356.75,637.25,0.004845879,0
2452,4/02/2015 7:11,20.5,24.1,0.0,468.5,0.003589112,0
14123,13/02/2015 22:02,20.245,31.34,0.0,517.0,0.004601836,0
6725,7/02/2015 13:31,23.0,16.82333333,189.0,443.0,0.002915884,0
3281,5/02/2015 4:07,20.89,24.39,0.0,440.0,0.003721425,0
1727,3/02/2015 19:06,21.6,28.63333333,0.0,936.6666667000002,0.004569574,0
10613,10/02/2015 6:19,20.1,33.145,0.0,449.0,0.004825133,0
6716,7/02/2015 13:21,23.05,16.865,243.0,451.75,0.00293204,0
6553,7/02/2015 10:38,21.89,18.2,327.0,459.66666669999995,0.002948816,0
12858,13/02/2015 0:58,21.0,24.89,0.0,574.0,0.0038241190000000004,0
11312,11/02/2015 23:12,20.6,27.945,0.0,492.0,0.004191514,0
1494,3/02/2015 15:13,23.01666667,29.96333333,462.33333330000005,1245.166667,0.005217749,1
13473,13/02/2015 11:12,23.6,25.42666667,795.25,709.25,0.004581849,1
10999,11/02/2015 17:58,21.89,29.245,419.0,638.5,0.0047520309999999994,1
14413,14/02/2015 2:53,19.79,36.4,0.0,503.5,0.005201278,0
2888,4/02/2015 21:34,21.4725,25.865,0.0,493.75,0.0040925679999999996,0
6671,7/02/2015 12:36,23.06666667,17.26,297.0,448.66666669999995,0.0030040859999999996,0
10091,9/02/2015 21:36,20.5,33.59,0.0,673.0,0.005013811,0
7646,8/02/2015 4:52,19.39,31.39,0.0,436.0,0.004369469,0
16185,15/02/2015 8:25,20.1,30.79,24.66666667,607.0,0.004479831,0
8384,8/02/2015 17:10,19.39,27.125,17.0,424.25,0.0037721829999999997,0
6661,7/02/2015 12:27,23.03333333,17.42666667,318.3333333,457.0,0.003027094,0
15318,14/02/2015 17:57,19.89,35.5,0.0,519.0,0.005103437,0
4405,5/02/2015 22:51,20.53333333,21.2,0.0,455.66666669999995,0.003161565,0
5777,6/02/2015 21:42,20.2,18.89,0.0,443.5,0.002757882,0
14244,14/02/2015 0:04,20.0,33.645,0.0,504.5,0.00486802,0
2696,4/02/2015 18:22,22.7,27.5,0.0,670.0,0.004693849,0
14256,14/02/2015 0:16,20.0,33.79,0.0,505.0,0.004889165,0
12646,12/02/2015 21:26,21.15,26.945,0.0,564.5,0.004180555,0
12226,12/02/2015 14:25,23.745,24.2,120.0,615.5,0.004397758,0
3794,5/02/2015 12:40,22.7,26.66666667,535.6666667,1083.666667,0.00455057,0
11350,11/02/2015 23:50,20.55,27.445,0.0,502.5,0.0041032659999999995,0
15774,15/02/2015 1:34,20.0,34.93333333,0.0,543.6666667000001,0.005055942,0
15914,15/02/2015 3:53,20.1,33.0,0.0,554.0,0.004803862,0
1582,3/02/2015 16:40,22.715,31.2,441.0,1370.5,0.0053356919999999995,1
6973,7/02/2015 17:38,20.5,21.39,0.0,433.5,0.0031834579999999997,0
14323,14/02/2015 1:23,19.89,35.59,0.0,503.0,0.005116482,0
10948,11/02/2015 17:08,21.9725,30.55,433.0,823.75,0.00499104,1
12487,12/02/2015 18:47,21.7,28.1,0.0,581.0,0.004511553,0
12835,13/02/2015 0:35,21.0,25.76,0.0,573.6666667000001,0.003958637,0
5616,6/02/2015 19:01,20.96333333,19.63333333,0.0,574.3333332999999,0.003005753,0
12892,13/02/2015 1:32,21.0,24.6,0.0,579.0,0.003779293,0
5216,6/02/2015 12:22,21.79,20.2675,489.0,805.0,0.0032654579999999997,1
6518,7/02/2015 10:04,21.13333333,18.6,269.0,460.66666669999995,0.002876863,0
16514,15/02/2015 13:53,22.2,30.0,57.0,661.75,0.004969456,0
11462,12/02/2015 1:41,20.6,25.75,0.0,545.5,0.003860239,0
10750,10/02/2015 8:36,20.29,33.2,0.0,458.0,0.004890785,0
3588,5/02/2015 9:14,21.89,25.15,495.5,880.0,0.004082266,1
2624,4/02/2015 10:02,23.39,25.6,738.0,1042.0,0.004554837,1
2972,4/02/2015 22:58,21.29,25.7,0.0,475.0,0.004020769,0
3040,5/02/2015 0:06,21.245,25.2,0.0,458.5,0.003931113,0
2765,4/02/2015 19:31,22.1,27.2,0.0,574.5,0.004474738,0
12868,13/02/2015 1:08,21.0,24.65,0.0,583.0,0.003787021,0
4025,5/02/2015 16:31,22.39,26.42666667,444.0,1068.666667,0.004424603,1
14996,14/02/2015 12:36,20.445,34.95,29.25,504.75,0.005200682,0
17011,15/02/2015 22:11,20.29,31.2,0.0,721.0,0.004593983,0
791,3/02/2015 3:29,20.4725,22.3925,0.0,435.75,0.0033277759999999997,0
6675,7/02/2015 12:40,23.1,17.29,303.0,454.66666669999995,0.003015436,0
2598,4/02/2015 9:36,22.5,25.6,643.5,944.3333332999998,0.004314190999999999,1
16508,15/02/2015 13:47,22.26,30.06666667,75.66666667,655.0,0.0049989629999999995,0
16109,15/02/2015 7:08,20.0,31.89,0.0,576.0,0.00461221,0
13964,13/02/2015 19:24,20.96333333,32.2,0.0,517.0,0.004944934000000001,0
10983,11/02/2015 17:43,21.79,29.5,419.0,674.0,0.004764374,1
12275,12/02/2015 15:15,22.89,25.5,50.0,569.0,0.004400846,0
5404,6/02/2015 15:29,22.1,21.15,489.0,880.5,0.003473879,1
8616,8/02/2015 21:02,19.39,27.445,0.0,446.0,0.003816957,0
535,2/02/2015 23:13,20.7,22.29,0.0,455.0,0.0033595120000000003,0
4369,5/02/2015 22:14,20.55,20.79,0.0,450.5,0.003103322,0
4078,5/02/2015 17:23,22.2225,24.865,433.0,954.75,0.004118903,1
16305,15/02/2015 10:25,21.96333333,28.89,347.0,634.3333332999999,0.004715127,0
9061,9/02/2015 4:27,19.29,26.79,0.0,467.0,0.003702057,0
2733,4/02/2015 18:59,22.29,27.34,0.0,611.0,0.004550673,0
8164,8/02/2015 13:30,20.68,27.79,96.4,428.75,0.004188852,0
9282,9/02/2015 8:08,19.5,26.6,0.0,463.0,0.0037242890000000004,0
16823,15/02/2015 19:02,20.39,32.79,0.0,644.5,0.004860084000000001,0
7895,8/02/2015 9:01,19.245,31.15,36.0,428.75,0.004296585,0
1354,3/02/2015 12:53,23.0,26.29,662.3333332999999,1006.333333,0.0045687340000000005,1
7283,7/02/2015 22:49,19.7,28.5,0.0,437.0,0.00404226,0
6966,7/02/2015 17:31,20.5,21.29,0.0,436.5,0.0031684990000000004,0
9015,9/02/2015 3:40,19.39,26.65,0.0,466.5,0.0037057329999999997,0
6839,7/02/2015 15:24,21.745,18.34,62.0,442.0,0.00294528,0
13246,13/02/2015 7:25,20.79,25.55,0.0,523.6666667,0.003875453,0
13538,13/02/2015 12:17,23.89,25.15,772.0,637.5,0.004612013,1
1397,3/02/2015 13:36,23.2,25.53333333,634.0,922.1666667000002,0.004490683,0
6738,7/02/2015 13:44,22.89,17.0,171.75,438.5,0.002926994,0
2511,4/02/2015 8:10,20.81,25.02,419.0,616.4,0.003799275,1
7607,8/02/2015 4:13,19.32333333,31.29,0.0,431.0,0.0043372870000000004,0
253,2/02/2015 18:32,21.978,24.56,0.0,714.2,0.0040074870000000005,0
14986,14/02/2015 12:26,20.7,34.53,19.0,512.3333333,0.005219786,0
11117,11/02/2015 19:57,21.0,30.06666667,0.0,537.0,0.004625381,0
7069,7/02/2015 19:14,20.1,24.05,0.0,434.5,0.003493678,0
15786,15/02/2015 1:46,20.0,34.7,0.0,542.0,0.0050218979999999995,0
13391,13/02/2015 9:51,22.5,24.815,726.5,572.0,0.004181011,1
14034,13/02/2015 20:34,20.5,31.5,0.0,513.5,0.00469949,0
4247,5/02/2015 20:12,21.2,19.29,0.0,491.0,0.0029963940000000003,0
8445,8/02/2015 18:10,19.32333333,27.39,0.0,420.33333330000005,0.0037933890000000003,0
9397,9/02/2015 10:02,20.7,31.46333333,441.0,1074.0,0.004752666,1
3544,5/02/2015 8:30,21.29,24.2,419.0,689.3333332999999,0.003784666,1
5852,6/02/2015 22:58,20.0,18.84,0.0,438.0,0.002716562,0
8439,8/02/2015 18:04,19.34,27.34,0.0,424.5,0.003790377,0
11992,12/02/2015 10:32,23.6,22.55,751.0,803.25,0.004060094,1
11379,12/02/2015 0:19,20.6,27.145,0.0,508.0,0.004070735,0
2534,4/02/2015 8:32,20.956,25.39,444.0,717.8,0.0038908159999999996,0
10956,11/02/2015 17:16,22.0,30.445,433.0,797.0,0.004982167,1
6371,7/02/2015 7:37,19.7,19.39,0.0,450.0,0.0027444540000000003,0
1149,3/02/2015 9:28,21.236,26.412,442.0,864.4,0.004119143,1
9127,9/02/2015 5:32,19.5,26.7,0.0,461.0,0.003738374,0
11094,11/02/2015 19:34,21.1,29.745,0.0,527.0,0.004603942,0
2351,4/02/2015 5:30,20.6,24.39,0.0,464.8,0.0036551609999999997,0
6602,7/02/2015 11:28,22.55,17.6,354.25,450.5,0.002968638,0
3351,5/02/2015 5:17,20.89,23.6,0.0,451.0,0.00360019,0
14055,13/02/2015 20:55,20.5,31.29,0.0,512.0,0.004667925,0
7244,7/02/2015 22:09,19.7,27.79,0.0,439.0,0.00394092,0
796,3/02/2015 3:35,20.5,22.39,0.0,434.66666669999995,0.003333084,0
14060,13/02/2015 21:00,20.39,31.2,0.0,507.5,0.004622665,0
4951,6/02/2015 7:57,20.315,19.245,413.0,488.66666669999995,0.002830085,1
9361,9/02/2015 9:27,20.29,30.445,422.5,814.75,0.004482014,1
13824,13/02/2015 17:04,21.6,31.79,444.0,626.0,0.005077456,1
1736,3/02/2015 19:14,21.6,28.4725,0.0,898.25,0.004543719,0
10164,9/02/2015 22:50,20.5,33.09,0.0,563.0,0.004938586,0
11297,11/02/2015 22:57,20.5,28.895,0.0,491.0,0.004308158,0
2457,4/02/2015 7:15,20.42666667,23.96,0.0,467.33333330000005,0.0035519370000000002,0
7754,8/02/2015 6:40,19.2,31.5,0.0,435.0,0.004332945,0
13848,13/02/2015 17:28,21.39,32.145,429.0,594.75,0.005068485,1
1569,3/02/2015 16:27,22.79,31.11428571,441.2857143,1359.5,0.005345374,1
14380,14/02/2015 2:19,19.79,36.2,0.0,507.5,0.005172462,0
645,3/02/2015 1:04,20.55,22.29,0.0,451.0,0.003328425,0
9186,9/02/2015 6:32,19.39,26.29,0.0,465.5,0.00365538,0
7452,8/02/2015 1:38,19.5,30.2,0.0,437.0,0.004231757,0
4044,5/02/2015 16:50,22.315,26.3425,438.0,1073.0,0.004390193,1
1892,3/02/2015 21:51,21.0,26.0,0.0,602.25,0.003995756,0
6423,7/02/2015 8:29,19.7,19.5,12.0,452.66666669999995,0.002760093,0
13638,13/02/2015 13:58,23.6,26.1,622.5,558.0,0.0047041,1
911,3/02/2015 5:30,20.29,22.6,0.0,435.5,0.003320932,0
3907,5/02/2015 14:32,22.23,27.73,441.0,932.0,0.004599115,1
8204,8/02/2015 14:10,20.625,26.4175,152.5,427.0,0.003967092,0
2128,4/02/2015 1:46,20.73,25.1,0.0,513.0,0.003792653,0
14949,14/02/2015 11:49,20.65,35.2225,171.0,506.0,0.005308841999999999,0
14388,14/02/2015 2:28,19.79,36.2,0.0,502.0,0.005172462,0
9748,9/02/2015 15:53,22.0,38.09,444.0,1860.5,0.006245794,1
6234,7/02/2015 5:19,19.79,19.29,0.0,446.0,0.002745599,0
1307,3/02/2015 12:06,22.272,27.5,570.0,1071.0,0.004572451,1
3667,5/02/2015 10:33,22.075,26.2925,454.0,1006.25,0.004317775,1
9398,9/02/2015 10:04,20.7,31.6,438.0,1071.75,0.0047734679999999995,1
1897,3/02/2015 21:55,21.0,25.89,0.0,604.3333332999999,0.003978743,0
3083,5/02/2015 0:49,21.1,25.5,0.0,449.0,0.003942734,0
377,2/02/2015 20:36,21.0,23.29,0.0,508.5,0.00357688,0
713,3/02/2015 2:12,20.525,22.2675,0.0,442.75,0.0033198959999999997,0
9595,9/02/2015 13:21,21.29,33.06,22.0,1197.666667,0.005181835,0
15622,14/02/2015 23:02,20.0,35.79,0.0,535.5,0.0051809609999999996,0
243,2/02/2015 18:22,22.15,24.7225,0.0,745.25,0.00407698,0
15737,15/02/2015 0:56,19.89,35.4,0.0,542.0,0.005088944000000001,0
13816,13/02/2015 16:56,21.675,31.7,444.0,625.25,0.005086435,1
8861,9/02/2015 1:07,19.39,27.06666667,0.0,465.33333330000005,0.003764022,0
7170,7/02/2015 20:55,19.89,26.2,0.0,441.0,0.003758402,0
1966,3/02/2015 23:05,20.89,25.29,0.0,561.3333332999999,0.0038595990000000004,0
15605,14/02/2015 22:45,19.89,35.9,0.0,538.0,0.005161418,0
16699,15/02/2015 16:59,20.89,32.09,24.0,684.5,0.0049055570000000005,0
10849,11/02/2015 15:29,21.89,30.77,429.0,913.25,0.005001821,1
1781,3/02/2015 19:59,21.2,27.7,0.0,765.25,0.004311809000000001,0
5561,6/02/2015 18:07,21.7,20.84,0.0,778.5,0.0033396759999999998,0
4114,5/02/2015 18:00,22.0,23.89,433.0,850.6666667000002,0.003902744,1
15885,15/02/2015 3:24,20.1,33.59,0.0,547.3333332999999,0.004890424,0
13193,13/02/2015 6:33,20.79,25.295,0.0,535.0,0.0038365359999999998,0
10209,9/02/2015 23:35,20.39,33.0,0.0,520.0,0.004891455,0
5033,6/02/2015 9:19,21.0,20.79,438.0,757.0,0.00319096,1
13714,13/02/2015 15:14,23.0,28.39,506.5,580.5,0.004936573,1
6214,7/02/2015 4:59,19.73,19.39,0.0,444.0,0.002749593,0
5350,6/02/2015 14:36,22.125,20.3175,556.75,769.25,0.003341523,1
5819,6/02/2015 22:25,20.05,18.84,0.0,436.5,0.0027250240000000004,0
7484,8/02/2015 2:10,19.39,30.7,0.0,436.0,0.004272761,0
7349,7/02/2015 23:55,19.63333333,29.35666667,0.0,436.66666669999995,0.004147255999999999,0
15151,14/02/2015 15:10,19.89,36.0,24.0,506.5,0.005175915,0
10934,11/02/2015 16:53,21.945,30.39,433.0,786.5,0.004956302,1
6266,7/02/2015 5:51,19.745,19.29,0.0,441.0,0.002737909,0
12557,12/02/2015 19:57,21.29,27.79,0.0,564.0,0.004350036,0
5945,7/02/2015 0:30,20.0,18.7,0.0,439.0,0.002696288,0
14141,13/02/2015 22:21,20.15,31.6,0.0,511.0,0.004612911,0
4870,6/02/2015 6:36,20.29,18.7,0.0,439.0,0.002745321,0
16978,15/02/2015 21:38,20.39,31.6,0.0,705.0,0.004682375999999999,0
8389,8/02/2015 17:15,19.39,27.15,17.0,426.75,0.003775681,0
326,2/02/2015 19:45,21.125,23.675,0.0,559.0,0.0036645540000000004,0
17036,15/02/2015 22:36,20.29,30.84,0.0,723.0,0.004540589,0
6495,7/02/2015 9:40,20.7,18.89,611.5,452.25,0.0028447259999999997,0
10396,10/02/2015 2:42,20.29,32.9,0.0,455.5,0.004846247,0
12183,12/02/2015 13:43,24.1,23.89,160.0,689.0,0.00443532,0
5909,6/02/2015 23:55,19.89,18.79,0.0,441.5,0.002690836,0
10246,10/02/2015 0:11,20.34,33.0,0.0,499.5,0.004876252,0
14443,14/02/2015 3:23,19.7,36.5,0.0,501.5,0.005186390999999999,0
6474,7/02/2015 9:20,20.13333333,19.23,137.66666669999998,457.0,0.002796137,0
10212,9/02/2015 23:38,20.39,32.9,0.0,515.0,0.004876516,0
5549,6/02/2015 17:55,21.7,20.89,433.0,802.25,0.003347732,1
750,3/02/2015 2:49,20.5,22.315,0.0,427.5,0.00332186,0
1726,3/02/2015 19:05,21.6,28.675,0.0,934.5,0.004576272,0
1066,3/02/2015 8:05,20.56,24.39,405.0,568.2,0.003646103,1
7228,7/02/2015 21:53,19.79,27.39,0.0,443.5,0.003905734,0
6515,7/02/2015 10:01,21.075,18.7,257.0,458.25,0.00288201,0
9303,9/02/2015 8:29,19.5,26.79,0.0,469.5,0.0037510509999999996,0
12048,12/02/2015 11:28,24.1,22.4175,261.75,880.25,0.004160114,0
2438,4/02/2015 6:56,20.54,24.1,0.0,463.8,0.003598032,0
12682,12/02/2015 22:01,21.05,27.39,0.0,563.0,0.0042238679999999995,0
5169,6/02/2015 11:35,21.7,20.525,492.75,804.5,0.00328893,0
8620,8/02/2015 21:06,19.39,27.39,0.0,450.0,0.003809261,0
7453,8/02/2015 1:38,19.6,30.2,0.0,441.5,0.004258324,0
4893,6/02/2015 6:59,20.2,18.6,0.0,428.5,0.0027153579999999997,0
4610,6/02/2015 2:16,20.5,19.6,0.0,435.0,0.002915804,0
12622,12/02/2015 21:02,21.2,27.1,0.0,560.0,0.0042177790000000005,0
8307,8/02/2015 15:53,19.89,26.5,33.5,422.5,0.0038016999999999994,0
4474,6/02/2015 0:00,20.2,21.29,0.0,438.0,0.003110027,0
16100,15/02/2015 7:00,20.0,31.89,0.0,581.0,0.00461221,0
11160,11/02/2015 20:39,20.89,29.7,0.0,493.0,0.004537536,0
13794,13/02/2015 16:34,21.79,31.175,432.75,612.75,0.005037084,1
5177,6/02/2015 11:43,21.7,20.39,462.75,787.0,0.0032671840000000002,1
13049,13/02/2015 4:08,20.89,24.39666667,0.0,577.0,0.003722449,0
6745,7/02/2015 13:51,22.73,17.03333333,160.66666669999998,441.0,0.00290432,0
7753,8/02/2015 6:39,19.2,31.6,0.0,429.5,0.004346797,0
2851,4/02/2015 20:57,21.6,26.39,0.0,504.0,0.004209139000000001,0
16837,15/02/2015 19:17,20.39,32.79,0.0,653.0,0.004860084000000001,0
4062,5/02/2015 17:08,22.245,25.55,433.0,1010.0,0.004238989,1
7986,8/02/2015 10:32,19.29,30.5,24.0,428.0,0.0042182109999999995,0
1567,3/02/2015 16:25,22.79,31.08333333,444.0,1369.0,0.0053400109999999995,1
5637,6/02/2015 19:23,20.6,19.34,0.0,523.0,0.00289483,0
15817,15/02/2015 2:17,19.89,34.4,0.0,547.0,0.004944046,0
14562,14/02/2015 5:22,19.6,38.29,0.0,498.5,0.005408967,0
2055,4/02/2015 0:34,20.82333333,24.92666667,0.0,538.0,0.003788143,0
10640,10/02/2015 6:46,20.2,33.045,0.0,451.0,0.004840550999999999,0
14371,14/02/2015 2:10,19.79,36.09,0.0,503.0,0.005156614,0
11560,12/02/2015 3:20,20.6,24.945,0.0,579.0,0.0037388340000000003,0
4818,6/02/2015 5:44,20.29,18.7,0.0,434.0,0.002745321,0
14271,14/02/2015 0:30,20.0,34.09,0.0,506.0,0.004932917,0
14778,14/02/2015 8:57,19.9725,36.4,17.0,501.25,0.005260966,0
15677,14/02/2015 23:57,20.0,35.7,0.0,540.0,0.0051678240000000005,0
9911,9/02/2015 18:36,21.5,36.7,0.0,1461.5,0.005832925,0
1285,3/02/2015 11:44,22.2,27.7,544.2,1152.4,0.004585655,1
2195,4/02/2015 2:54,20.7,24.9725,0.0,478.75,0.0037662620000000003,0
830,3/02/2015 4:08,20.39,22.5,0.0,434.75,0.003326758,0
6664,7/02/2015 12:29,23.02,17.352,317.5,456.0,0.0030116179999999998,0
14567,14/02/2015 5:26,19.6,38.29,0.0,508.5,0.005408967,0
16760,15/02/2015 18:00,20.5,32.59,0.0,678.5,0.004863379,0
11242,11/02/2015 22:01,20.7,28.7225,0.0,489.0,0.004335766,0
7384,8/02/2015 0:29,19.6,29.7,0.0,437.0,0.004187347,0
15022,14/02/2015 13:01,20.6,34.82666667,131.0,494.0,0.0052323890000000005,0
16799,15/02/2015 18:39,20.5,32.79,0.0,651.6666667000001,0.004893459,0
500,2/02/2015 22:38,20.7,22.456,0.0,460.6,0.003384667,0
8570,8/02/2015 20:16,19.39,27.5,0.0,443.0,0.0038246540000000002,0
4219,5/02/2015 19:45,21.2,19.63,0.0,510.0,0.003049466,0
9399,9/02/2015 10:05,20.7,31.575,442.5,1075.25,0.0047696629999999995,1
602,3/02/2015 0:21,20.56666667,22.23,0.0,447.0,0.00332285,0
1887,3/02/2015 21:46,21.0,26.0,0.0,612.25,0.003995756,0
3724,5/02/2015 11:30,22.175,26.9175,440.25,1096.75,0.00444836,1
